battery_id,chemistry,failure_mode,cycle,health,degradation_rate,RUL,temperature,soc,R_s,R_10kHz,R_1kHz,R_100Hz,R_10Hz,R_1Hz,R_ct,C_dl,Warburg_slope,Warburg_intercept,freq_min_imag,freq_phase_45,Z_mag_1kHz,Z_mag_100Hz,phase_1kHz,phase_100Hz,phase_min,R_ct_R_s_ratio
BAT_0000,NMC_622,SEI_growth,250,86.65820098000071,0.0005727941176470589,11624.07359794733,19.60073014253169,67.90853603321573,0.056506603339382705,0.056506603339382705,0.27506788439592955,0.27506788439592955,0.27506788439592955,0.27506788439592955,0.16000000000000006,0.9947183943243456,0.001,0.35330191697638513,1.0,2.0,0.2782748502462768,0.2782748502462768,-8.706944716964108,-8.706944716964108,-36.132321145953135,2.831527477222947
BAT_0000,NMC_622,SEI_growth,275,84.90431914967,0.0005950735294117649,8241.534713395775,22.95622440520697,76.21641601586624,0.052556820527879966,0.052556820527879966,0.2571211379341056,0.2571211379341056,0.2571211379341056,0.2571211379341056,0.16750000000000007,0.950178764727733,0.001,0.3131833141257341,1.0,2.0,0.2597939131132609,0.2597939131132609,-8.225785886683143,-8.225785886683143,-43.57103995283513,3.1870268847626706
BAT_0000,NMC_622,SEI_growth,300,83.09331917596523,0.0006173529411764708,5010.617054922246,25.656082202109527,55.89448156687753,0.04848843566150071,0.04848843566150071,0.23927557460169385,0.23927557460169385,0.23927557460169385,0.23927557460169385,0.17500000000000007,0.909456817667973,0.001,0.2927716731360121,1.0,2.0,0.24107212788759114,0.24107212788759114,-6.999294381174102,-6.999294381174102,-42.717181937065085,3.609107978275079
BAT_0000,NMC_622,SEI_growth,325,81.23040893066683,0.0006396323529411767,1923.6189742578258,25.182232999057742,41.99743248441072,0.05057691768089561,0.05057691768089561,0.23327598887958606,0.23327598887958606,0.23327598887958606,0.23327598887958606,0.18250000000000008,0.8720818799555906,0.001,0.28040735385729576,1.0,2.0,0.23531657484351018,0.23531657484351018,-7.550977160462874,-7.550977160462874,-37.20558363996017,3.6083654039861686
BAT_0000,NMC_622,SEI_growth,350,79.32085385976193,0.0006619117647058825,0.0,26.162407727700764,32.93276970818125,0.050207481104332534,0.050207481104332534,0.23550927257670184,0.23550927257670184,0.23550927257670184,0.23550927257670184,0.19000000000000009,0.8376575952205014,0.001,0.2939666343698216,1.0,2.0,0.23743810903191662,0.23743810903191662,-7.3081013225563956,-7.3081013225563956,-37.16074271236825,3.78429659924932
BAT_0000,NMC_622,SEI_growth,375,77.36995251419701,0.0006841911764705885,0.0,30.164648653393183,35.588934469115976,0.04525294141869968,0.04525294141869968,0.23783182610369327,0.23783182610369327,0.23783182610369327,0.23783182610369327,0.1975000000000001,0.5,0.001,0.2626533154926126,2.0,2.0,0.2391520315390537,0.2391520315390537,-6.023117593004126,-6.023117593004126,-44.66699435033464,4.3643571844898466
BAT_0000,NMC_622,SEI_growth,400,75.38301246020157,0.0007064705882352944,0.0,30.922879391874407,43.09726609151417,0.04548883001552677,0.04548883001552677,0.2034929040130887,0.2034929040130887,0.2034929040130887,0.2034929040130887,0.2050000000000001,0.5,0.001,0.2333582411598849,2.0,5.0,0.2050404125426077,0.2050404125426077,-7.043815118071996,-7.043815118071996,-39.3188521989918,4.5066008497037
BAT_0000,NMC_622,SEI_growth,425,73.36532671918471,0.0007287500000000003,0.0,30.92427957903663,30.0,0.04634861895478918,0.04634861895478918,0.2518029197561497,0.2518029197561497,0.2518029197561497,0.2518029197561497,0.2125000000000001,0.7489644380795071,0.001,0.2879370080619836,1.0,5.0,0.25301314173597433,0.25301314173597433,-5.6062424020286565,-5.6062424020286565,-40.06580392390538,4.584818378456616
BAT_0000,NMC_622,SEI_growth,450,71.32215087952774,0.000751029411764706,0.0,27.561080291356078,30.0,0.05225877298745337,0.05225877298745337,0.2835329653986295,0.2835329653986295,0.2835329653986295,0.2835329653986295,0.2200000000000001,0.5,0.001,0.312874130533673,2.0,5.0,0.2848861024529407,0.2848861024529407,-5.58656608937664,-5.58656608937664,-39.65505957411034,4.209819469982947
BAT_0000,NMC_622,SEI_growth,475,69.3821579784337,0.0007695588235294121,0.0,24.625642632805306,30.0,0.05911812573307126,0.05911812573307126,0.30722407654425576,0.30722407654425576,0.30722407654425576,0.30722407654425576,0.22750000000000012,0.6995821674369022,0.001,0.368088161160929,1.0,2.0,0.30884711223113614,0.30884711223113614,-5.87652063872134,-5.87652063872134,-40.314261008952876,3.8482275474564713
BAT_0000,NMC_622,SEI_growth,500,67.43243059824587,0.0007880882352941179,0.0,21.578531389795575,30.0,0.06778005031074917,0.06778005031074917,0.32889022660255957,0.32889022660255957,0.32889022660255957,0.32889022660255957,0.23500000000000013,0.6772550769867883,0.001,0.3954477719192322,1.0,2.0,0.3314941984960538,0.3314941984960538,-7.1862531462570995,-7.1862531462570995,-41.512596882977654,3.4670968658565853
BAT_0001,NMC_622,lithium_plating,0,100.0,0.0,66666.66666666667,27.058311274651288,54.72597482413043,0.03287047202429852,0.03287047202429852,0.11819147004289271,0.11819147004289271,0.11819147004289271,0.11819147004289271,0.085,1.8724110951987685,0.001,0.13429822216207823,1.0,2.0,0.12015273778367139,0.12015273778367139,-10.366490799774226,-10.366490799774226,-33.91521886633142,2.585907495857263
BAT_0001,NMC_622,lithium_plating,25,98.7414427975355,0.0005066176470588235,36993.268802102,26.14319357744548,75.54660435760498,0.03645685417620048,0.03645685417620048,0.15365662221474372,0.15365662221474372,0.15365662221474372,0.15365662221474372,0.08875000000000001,1.7932951334298064,0.001,0.17774769645658905,1.0,2.0,0.15611976713468656,0.15611976713468656,-10.191223419273628,-10.191223419273628,-36.452951163439046,2.4343844801051757
BAT_0001,NMC_622,lithium_plating,50,97.46646998641208,0.0005132352941176471,34032.09051793757,29.39959647792145,59.760013271075664,0.03464760327154879,0.03464760327154879,0.14763223290956354,0.14763223290956354,0.14763223290956354,0.14763223290956354,0.09250000000000001,1.7205939793718414,0.001,0.1674384174548841,1.0,2.0,0.15077121546740835,0.15077121546740835,-11.711950797282034,-11.711950797282034,-33.85003468589419,2.669737334355744
BAT_0001,NMC_622,lithium_plating,75,96.17613167494507,0.0005198529411764706,31116.74551333139,33.08847591864843,60.46562239331211,0.033277967597582385,0.033277967597582385,0.14285094677675275,0.14285094677675275,0.14285094677675275,0.14285094677675275,0.09625000000000002,1.6535578503054058,0.001,0.1598008368841907,1.0,2.0,0.14705923786119174,0.14705923786119174,-13.739960868236185,-13.739960868236185,-32.75942952842877,2.8923040362294388
BAT_0001,NMC_622,lithium_plating,100,94.8714793915246,0.0005264705882352942,28247.502754851197,29.19259267914031,67.26115709885235,0.03888801676380915,0.03888801676380915,0.16165930293287992,0.16165930293287992,0.16165930293287992,0.16165930293287992,0.10000000000000002,1.591549430918953,0.001,0.18970497551276272,1.0,2.0,0.16806352724343268,0.16806352724343268,-15.868029485264115,-15.868029485264115,-31.541408937366384,2.571486239767935
BAT_0001,NMC_622,lithium_plating,125,93.55356468366381,0.0005330882352941177,25424.617889355555,28.37455885655959,78.93390406222908,0.04215343020031272,0.04215343020031272,0.17335646425564882,0.17335646425564882,0.17335646425564882,0.17335646425564882,0.10375000000000002,1.5340235478736899,0.001,0.2127344484004115,1.0,2.0,0.18149298941265102,0.18149298941265102,-17.221190943114834,-17.221190943114834,-31.21722285266067,2.461246914117806
BAT_0001,NMC_622,lithium_plating,150,92.22343773578838,0.0005397058823529412,22648.331499553402,26.193201467841735,74.28406329075435,0.047644395714863265,0.047644395714863265,0.21863819865962125,0.21863819865962125,0.21863819865962125,0.21863819865962125,0.10750000000000003,1.4805110985292587,0.001,0.26069477073859615,1.0,2.0,0.2269128834453683,0.2269128834453683,-15.520741174574125,-15.520741174574125,-35.56081586241767,2.256298949478838
BAT_0001,NMC_622,lithium_plating,175,90.88214600823837,0.0005463235294117648,19918.867525173857,24.927370959529352,72.9933386131942,0.05258244465178301,0.05258244465178301,0.2285977488989169,0.2285977488989169,0.2285977488989169,0.2285977488989169,0.11125000000000003,1.4306062300395084,0.001,0.2664958431847903,1.0,2.0,0.24043046038437407,0.24043046038437407,-18.050218160113406,-18.050218160113406,-36.22812463886696,2.1157251386224334
BAT_0001,NMC_622,lithium_plating,200,89.53073289986907,0.0005529411764705883,17236.431840188732,23.006373963515824,80.0,0.059576066639447534,0.059576066639447534,0.2860960252424624,0.2860960252424624,0.2860960252424624,0.2860960252424624,0.11500000000000003,3.0,0.001,0.3353631626397408,0.1,2.0,0.30053633578330624,0.30053633578330624,-17.833305905308656,-17.833305905308656,-34.87618454997347,1.9303053472122687
BAT_0001,NMC_622,lithium_plating,225,88.17023643655152,0.0005595588235294118,14601.210977279981,23.480204794590254,68.75335327794824,0.06134235470139074,0.06134235470139074,0.280275662958328,0.280275662958328,0.280275662958328,0.280275662958328,0.11875000000000004,2.6805043047056047,0.001,0.3355342420726047,0.5,2.0,0.29322006072273915,0.29322006072273915,-17.088049407243304,-17.088049407243304,-33.37813710072505,1.9358565640015735
BAT_0001,NMC_622,lithium_plating,250,86.80168798777922,0.0005661764705882354,12013.370991402253,22.197912265578587,63.01659849150557,0.06504683034501473,0.06504683034501473,0.2877384417743539,0.2877384417743539,0.2877384417743539,0.2877384417743539,0.12250000000000004,1.2992240252399616,0.001,0.3494078703850147,1.0,1.0,0.3040675058166967,0.3040675058166967,-18.86236904465386,-18.86236904465386,-34.08959269121037,1.8832585592602762
BAT_0001,NMC_622,lithium_plating,275,85.4261110134916,0.0005727941176470589,9473.05645487623,20.224760450756428,80.0,0.07341271630279951,0.07341271630279951,0.30980278825747676,0.30980278825747676,0.30980278825747676,0.30980278825747676,0.12625000000000003,3.0,0.001,0.39615156906890747,0.1,1.0,0.33698490314716867,0.33698490314716867,-23.170609979500618,-23.170609979500618,-33.56519221414753,1.7197293106451317
BAT_0001,NMC_622,lithium_plating,300,84.0445198431231,0.0005794117647058823,6980.389576963722,23.302811334940316,55.489364776511444,0.06891007968983483,0.06891007968983483,0.29723372547111226,0.29723372547111226,0.29723372547111226,0.29723372547111226,0.13000000000000003,3.0,0.001,0.37391215214872514,0.1,1.0,0.31759714963681746,0.31759714963681746,-20.628753301675804,-20.628753301675804,-33.4132225831382,1.8865164658803435
BAT_0001,NMC_622,lithium_plating,325,82.65791848878177,0.000586029411764706,4535.4694413340185,22.689686312048305,45.77074969614925,0.07243670725992085,0.07243670725992085,0.32629292861818127,0.32629292861818127,0.32629292861818127,0.32629292861818127,0.13375000000000004,3.0,0.001,0.3886920570017515,0.1,2.0,0.3529143160876515,0.3529143160876515,-22.396848185731614,-22.396848185731614,-33.367713277093955,1.8464395340344764
BAT_0001,NMC_622,lithium_plating,350,81.26729949435384,0.0005926470588235295,2138.371355237241,25.797206522811376,32.54745119135233,0.06803969283752723,0.06803969283752723,0.30490793703221203,0.30490793703221203,0.30490793703221203,0.30490793703221203,0.13750000000000004,3.0,0.001,0.37095856402740973,0.1,2.0,0.3254501279843995,0.3254501279843995,-20.465862698983273,-20.465862698983273,-34.0828577501627,2.020879199562789
BAT_0001,NMC_622,lithium_plating,375,79.87364282221796,0.0005992647058823531,0.0,28.391444793741684,30.0,0.06532695991472959,0.06532695991472959,0.29613770928239336,0.29613770928239336,0.29613770928239336,0.29613770928239336,0.14125000000000004,3.0,0.001,0.36422356471559025,0.1,1.0,0.31891446032021903,0.31891446032021903,-21.785408117066503,-21.785408117066503,-34.53428276203907,2.1622007236273015
BAT_0001,NMC_622,lithium_plating,400,78.47791477914093,0.0006058823529411766,0.0,30.33088946609697,30.0,0.06361989003810994,0.06361989003810994,0.2869240943794344,0.2869240943794344,0.2869240943794344,0.2869240943794344,0.14500000000000005,3.0,0.001,0.34618383025662813,0.1,1.0,0.3106915881065396,0.3106915881065396,-22.556557728655036,-22.556557728655036,-33.211422727631486,2.2791614369836437
BAT_0001,NMC_622,lithium_plating,425,77.08106698280844,0.0006125,0.0,31.772850661152077,30.0,0.06276351697151289,0.06276351697151289,0.29448303768109946,0.29448303768109946,0.29448303768109946,0.29448303768109946,0.14875000000000005,3.0,0.001,0.3452762906246363,0.1,2.0,0.31309291779162907,0.31309291779162907,-19.853989709643674,-19.853989709643674,-35.49737691079098,2.370007405217823
BAT_0001,NMC_622,lithium_plating,450,75.68403537032825,0.0006191176470588236,0.0,21.95275015640487,30.01729558243983,0.08769038837919625,0.08769038837919625,0.38244582966191926,0.38244582966191926,0.38244582966191926,0.38244582966191926,0.15250000000000005,3.0,0.001,0.47725476715875303,0.1,1.0,0.4248244099608312,0.4248244099608312,-25.809778444365783,-25.809778444365783,-33.09656981961096,1.7390731506462263
BAT_0001,NMC_622,lithium_plating,475,74.28773924992254,0.0006257352941176472,0.0,25.980096140369493,30.0,0.08204860735664556,0.08204860735664556,0.3414931132969587,0.3414931132969587,0.3414931132969587,0.3414931132969587,0.15625000000000006,3.0,0.001,0.41044046660990785,0.1,1.0,0.3782345142193156,0.3782345142193156,-25.46330857656415,-25.46330857656415,-35.30893654747818,1.904358952990133
BAT_0001,NMC_622,lithium_plating,500,72.89308039690631,0.0006323529411764707,0.0,20.992857984792863,30.510673040918217,0.09757355499991896,0.09757355499991896,0.44564511858182915,0.44564511858182915,0.44564511858182915,0.44564511858182915,0.16000000000000006,3.0,0.001,0.5486328383949489,0.1,1.0,0.4820266091121917,0.4820266091121917,-22.40332827853013,-22.40332827853013,-34.58020230893227,1.6397885677131774
BAT_0002,NMC_622,lithium_plating,0,100.0,0.0,66666.66666666667,25.98888682816724,57.236136191777796,0.034722755201743456,0.034722755201743456,0.12871270709851723,0.12871270709851723,0.12871270709851723,0.12871270709851723,0.085,1.8724110951987685,0.001,0.1507882753468049,1.0,2.0,0.13045123582267817,0.13045123582267817,-9.364572819031277,-9.364572819031277,-32.52396001537197,2.447962424241383
BAT_0002,NMC_622,lithium_plating,25,98.7414427975355,0.0005066176470588235,36993.268802102,23.999429293413726,71.99407637719816,0.039476697759770474,0.039476697759770474,0.162114090741371,0.162114090741371,0.162114090741371,0.162114090741371,0.08875000000000001,1.7932951334298064,0.001,0.18056819823952247,1.0,2.0,0.16516726968213324,0.16516726968213324,-11.033747759398821,-11.033747759398821,-32.01884462208798,2.248161701368104
BAT_0002,NMC_622,lithium_plating,50,97.46646998641208,0.0005132352941176471,34032.09051793757,32.93096649137875,53.615864465874786,0.03104471410238973,0.03104471410238973,0.12354922912316223,0.12354922912316223,0.12354922912316223,0.12354922912316223,0.09250000000000001,0.8602969896859207,0.001,0.14842866107057642,2.0,2.0,0.12615645623116906,0.12615645623116906,-11.668717377642231,-11.668717377642231,-32.17245137292262,2.97957325987678
BAT_0002,NMC_622,lithium_plating,75,96.17613167494507,0.0005198529411764706,31116.74551333139,30.694440744917607,71.66421291471718,0.035159620601271875,0.035159620601271875,0.14773237615062879,0.14773237615062879,0.14773237615062879,0.14773237615062879,0.09625000000000002,1.6535578503054058,0.001,0.1754502466000697,1.0,2.0,0.151675028848428,0.151675028848428,-13.092425794783045,-13.092425794783045,-35.15667742185862,2.7375153188233847
BAT_0002,NMC_622,lithium_plating,100,94.8714793915246,0.0005264705882352942,28247.502754851197,30.812410637148062,70.74836916198409,0.037851605553489646,0.037851605553489646,0.15761544699969518,0.15761544699969518,0.15761544699969518,0.15761544699969518,0.10000000000000002,1.591549430918953,0.001,0.17324643798030068,1.0,2.0,0.16283659843813056,0.16283659843813056,-14.548294117009855,-14.548294117009855,-31.438124062211912,2.6418958598383875
BAT_0002,NMC_622,lithium_plating,125,93.55356468366381,0.0005330882352941177,25424.617889355555,27.870273869579794,71.11095408743924,0.04346614028647097,0.04346614028647097,0.18226689796406204,0.18226689796406204,0.18226689796406204,0.18226689796406204,0.10375000000000002,1.5340235478736899,0.001,0.21466958204664144,1.0,2.0,0.18973996093483922,0.18973996093483922,-16.134049077140872,-16.134049077140872,-33.209610429620824,2.386915408550611
BAT_0002,NMC_622,lithium_plating,150,92.22343773578838,0.0005397058823529412,22648.331499553402,26.08864196803127,80.0,0.04868338902663359,0.04868338902663359,0.21231386293779564,0.21231386293779564,0.21231386293779564,0.21231386293779564,0.10750000000000003,1.4805110985292587,0.001,0.25597934237900183,1.0,2.0,0.21990505511682448,0.21990505511682448,-15.098448833912528,-15.098448833912528,-32.84365343250457,2.208145368458001
BAT_0002,NMC_622,lithium_plating,175,90.88214600823837,0.0005463235294117648,19918.867525173857,24.773266062791613,80.0,0.052278306240785326,0.052278306240785326,0.2428154312783817,0.2428154312783817,0.2428154312783817,0.2428154312783817,0.11125000000000003,3.0,0.001,0.2987639527535788,0.1,2.0,0.2551652194564777,0.2551652194564777,-17.89880448096965,-17.89880448096965,-33.4949192494832,2.1280337485992895
BAT_0002,NMC_622,lithium_plating,200,89.53073289986907,0.0005529411764705883,17236.431840188732,21.72186115199052,76.64446216532899,0.06140814745775078,0.06140814745775078,0.2699793345952578,0.2699793345952578,0.2699793345952578,0.2699793345952578,0.11500000000000003,3.0,0.001,0.3182683711076514,0.1,2.0,0.2850923219068711,0.2850923219068711,-18.73947752085536,-18.73947752085536,-33.07228641932841,1.8727156698404037
BAT_0002,NMC_622,lithium_plating,225,88.17023643655152,0.0005595588235294118,14601.210977279981,20.807410163990664,80.0,0.06651012581531413,0.06651012581531413,0.3041230271657337,0.3041230271657337,0.3041230271657337,0.3041230271657337,0.11875000000000004,1.3402521523528024,0.001,0.35466154468337263,1.0,2.0,0.31810520267449455,0.31810520267449455,-17.050745180592006,-17.050745180592006,-34.176379651999234,1.7854424201473627
BAT_0002,NMC_622,lithium_plating,250,86.80168798777922,0.0005661764705882354,12013.370991402253,21.109445315855844,55.55356139841285,0.06790632191250809,0.06790632191250809,0.2645222435884907,0.2645222435884907,0.2645222435884907,0.2645222435884907,0.12250000000000004,3.0,0.001,0.3350979054752746,0.1,1.0,0.2859519291836648,0.2859519291836648,-22.322832130079632,-22.322832130079632,-33.80363278982408,1.8039557518345872
BAT_0002,NMC_622,lithium_plating,275,85.4261110134916,0.0005727941176470589,9473.05645487623,19.807710605911694,39.35831357068294,0.0739220344109686,0.0739220344109686,0.313976058789703,0.313976058789703,0.313976058789703,0.313976058789703,0.12625000000000003,3.0,0.001,0.38625294034065977,0.1,1.0,0.3401290079638445,0.3401290079638445,-22.615125262338644,-22.615125262338644,-31.572792550634393,1.7078804852436118
BAT_0002,NMC_622,lithium_plating,300,84.0445198431231,0.0005794117647058823,6980.389576963722,24.65905924449784,59.1205197688882,0.06481663341752229,0.06481663341752229,0.30775452599616354,0.30775452599616354,0.30775452599616354,0.30775452599616354,0.13000000000000003,3.0,0.001,0.3552613515534339,0.1,2.0,0.3256830552411923,0.3256830552411923,-19.099635887465592,-19.099635887465592,-32.71498534562093,2.005658010075795
BAT_0002,NMC_622,lithium_plating,325,82.65791848878177,0.000586029411764706,4535.4694413340185,22.46803709688272,43.20427312296387,0.07363497170091274,0.07363497170091274,0.3104154725917196,0.3104154725917196,0.3104154725917196,0.3104154725917196,0.13375000000000004,2.3798869995049765,0.001,0.3739142690827104,0.5,1.0,0.3318702966771567,0.3318702966771567,-20.714948114432588,-20.714948114432588,-35.47069046733914,1.8163923596420986
BAT_0002,NMC_622,lithium_plating,350,81.26729949435384,0.0005926470588235295,2138.371355237241,28.22464445455224,33.79944532712455,0.06241019398001332,0.06241019398001332,0.27204694959748843,0.27204694959748843,0.27204694959748843,0.27204694959748843,0.13750000000000004,3.0,0.001,0.31847505088198036,0.1,2.0,0.2936408298819225,0.2936408298819225,-22.110207801624842,-22.110207801624842,-32.367821161300796,2.203165720715978
BAT_0002,NMC_622,lithium_plating,375,79.87364282221796,0.0005992647058823531,0.0,33.60412716495698,30.43901633352763,0.05598453933321619,0.05598453933321619,0.26551070293704937,0.26551070293704937,0.26551070293704937,0.26551070293704937,0.14125000000000004,3.0,0.001,0.3145033188539098,0.1,2.0,0.28220082957845694,0.28220082957845694,-19.803973848290703,-19.803973848290703,-32.411010423968484,2.5230179917939415
BAT_0002,NMC_622,lithium_plating,400,78.47791477914093,0.0006058823529411766,0.0,32.856833678643234,30.0,0.05860810729138391,0.05860810729138391,0.2669692941706691,0.2669692941706691,0.2669692941706691,0.2669692941706691,0.14500000000000005,3.0,0.001,0.32529450997248177,0.1,1.0,0.2895207999241828,0.2895207999241828,-22.763848440094296,-22.763848440094296,-34.11661583341947,2.474060444898837
BAT_0002,NMC_622,lithium_plating,425,77.08106698280844,0.0006125,0.0,26.681184599779726,30.0,0.07321504285923756,0.07321504285923756,0.3273627273482167,0.3273627273482167,0.3273627273482167,0.3273627273482167,0.14875000000000005,3.0,0.001,0.4075299746377914,0.1,1.0,0.35795349318426284,0.35795349318426284,-23.859538669950435,-23.859538669950435,-33.607978780170484,2.031686306405436
BAT_0002,NMC_622,lithium_plating,450,75.68403537032825,0.0006191176470588236,0.0,27.46719831334693,30.0,0.07391233508994441,0.07391233508994441,0.37164212687047093,0.37164212687047093,0.37164212687047093,0.37164212687047093,0.15250000000000005,3.0,0.001,0.44001502020528405,0.1,1.0,0.39322688636663566,0.39322688636663566,-19.0720123573077,-19.0720123573077,-33.69818544547899,2.0632550685135547
BAT_0002,NMC_622,lithium_plating,475,74.28773924992254,0.0006257352941176472,0.0,21.136548164425157,30.0,0.09276617514015562,0.09276617514015562,0.45185977390816034,0.45185977390816034,0.45185977390816034,0.45185977390816034,0.15625000000000006,3.0,0.001,0.5417942147859869,0.1,1.0,0.4825526714259839,0.4825526714259839,-20.545347354958523,-20.545347354958523,-32.179715684571946,1.684342377638509
BAT_0002,NMC_622,lithium_plating,500,72.89308039690631,0.0006323529411764707,0.0,25.622860227917336,30.0,0.08311166694282952,0.08311166694282952,0.39780040508164477,0.39780040508164477,0.39780040508164477,0.39780040508164477,0.16000000000000006,3.0,0.001,0.46302881725241646,0.1,1.0,0.4256685847014887,0.4256685847014887,-20.84752502852896,-20.84752502852896,-32.90424986405096,1.9251208149881067
BAT_0003,NMC_622,SEI_growth,0,100.0,0.0,66666.66666666667,24.639216636475183,63.728484746765304,0.034676945377957374,0.034676945377957374,0.14165485281603815,0.14165485281603815,0.14165485281603815,0.14165485281603815,0.085,1.8724110951987685,0.001,0.15908354962115523,1.0,2.0,0.14345684608156872,0.14345684608156872,-9.090949160706886,-9.090949160706886,-35.3542808502055,2.4511962940666283
BAT_0003,NMC_622,SEI_growth,25,99.07361906437536,0.0003722794117647058,51234.68680140332,26.523688220939825,56.76079263137746,0.035274429590639735,0.035274429590639735,0.14356579257194735,0.14356579257194735,0.14356579257194735,0.14356579257194735,0.0925,1.7205939793718414,0.001,0.15807696641361535,1.0,2.0,0.14527122127221923,0.14527122127221923,-8.788007289394983,-8.788007289394983,-33.24923975183216,2.6222961242311738
BAT_0003,NMC_622,SEI_growth,50,98.04653812831243,0.00039455882352941175,45738.52376911091,28.952256683284414,79.49431546059958,0.0325798103567384,0.0325798103567384,0.1405565918580479,0.1405565918580479,0.1405565918580479,0.1405565918580479,0.1,0.7957747154594768,0.001,0.15285132350198982,2.0,2.0,0.141940628042945,0.141940628042945,-8.007768647978448,-8.007768647978448,-37.10977108464292,3.0693855766817637
